Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-28,16:41:55.500,-52,-49,100,12,1,7,10,-45,100,4,38.522269 14.152817,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,!ERR,0.0,0,22,-602,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1205,1500,1510,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:55.500,-50,-50,100,12,1,7,10,-45,100,13,38.522174 14.152890,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,0,26,-597,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1208,1500,1512,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:55.650,-50,-50,100,12,1,7,10,-49,100,13,38.522245 14.152870,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-17,86,-495,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1258,1500,1542,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:55.850,-50,-46,100,12,1,7,10,-43,100,8,38.522205 14.152826,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-55,102,-347,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1330,1500,1550,1473,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:56.050,-50,-46,100,12,1,7,10,-53,100,14,38.522203 14.152832,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-181,87,-316,-87,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1345,1458,1542,1412,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:56.250,-50,-46,100,12,1,7,10,-53,100,14,38.522224 14.152839,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-252,98,-384,-166,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1312,1419,1548,1377,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:56.450,-51,-46,100,12,1,7,10,-43,100,14,38.522191 14.152842,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-287,60,-410,-159,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1299,1423,1529,1360,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:56.650,-51,-46,100,12,1,7,10,-44,100,13,38.522199 14.152869,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-287,26,-473,-137,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1433,1512,1360,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:56.850,-45,-43,100,12,1,7,10,-44,100,12,38.522180 14.152885,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-283,22,-474,-154,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1425,1510,1362,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-28,16:41:57.050,-45,-43,100,12,1,7,10,-49,100,12,38.522233 14.152866,0.1,270.1,0,13,48.3,0.0,1101,73,0.01,0.0,0.44,ACRO,0.0,-258,26,-443,-123,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1283,1440,1512,1374,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
