Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,12:44:56.860,-49,-48,100,12,1,7,10,-48,100,12,0.0,41.394995 14.060825,0.0,16.5,-1,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,2,70,-366,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1321,1501,1534,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:56.860,-49,-48,100,12,1,7,10,-48,100,12,0.0,41.395045 14.060803,0.0,16.5,-1,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,0,79,-360,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1324,1501,1538,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:57.040,-50,-48,100,12,1,7,10,-49,100,13,0.0,41.394985 14.060760,0.0,16.5,-1,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,0,195,-241,6,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1382,1503,1595,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:57.240,-50,-48,100,12,1,7,10,-49,100,13,0.0,41.395004 14.060838,0.0,16.5,-1,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,3,263,-389,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1310,1501,1628,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:57.440,-50,-48,100,12,1,7,10,-46,100,13,0.0,41.395030 14.060803,0.0,16.5,-1,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-1,260,-255,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1500,1627,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:57.640,-50,-54,100,12,0,7,10,-46,100,13,0.0,41.395011 14.060837,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-38,250,-314,-44,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1479,1622,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:57.840,-50,-54,100,12,0,7,10,-44,100,12,0.0,41.395045 14.060787,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,1,202,-345,-162,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1331,1421,1598,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:58.040,-43,-57,100,12,0,7,10,-40,100,13,0.0,41.395027 14.060836,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-40,65,-344,-192,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1332,1406,1531,1481,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:58.240,-43,-57,100,12,0,7,10,-43,100,13,0.0,41.394993 14.060820,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-107,-1,-285,-304,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1361,1352,1500,1448,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:58.440,-43,-57,100,12,0,7,10,-43,100,13,0.0,41.394965 14.060808,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-111,-3,-230,-294,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1387,1357,1499,1446,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:58.640,-42,-54,100,11,0,7,10,-43,100,14,0.0,41.395010 14.060758,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-127,-28,-294,-276,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1356,1365,1487,1438,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:58.840,-42,-54,100,11,0,7,10,-50,100,8,0.0,41.395029 14.060780,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-129,-86,-234,-271,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1386,1368,1458,1437,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:59.040,-50,-52,100,12,0,7,10,-46,100,13,0.0,41.394964 14.060824,0.0,16.5,0,25,47.5,0.0,4,73,0.0,0.0,-1.78,!ERR,-170,-105,-225,-224,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1390,1391,1449,1417,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:59.240,-50,-52,100,12,0,7,10,-53,100,13,0.0,41.394948 14.060831,0.0,16.5,0,25,46.9,36.7,13,68,0.0,0.0,-1.78,!ERR,-169,-149,-206,-152,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1399,1426,1427,1418,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:59.440,-53,-57,100,12,0,7,10,-51,100,12,0.0,41.394979 14.060822,0.0,16.5,0,25,46.9,36.7,13,68,0.0,0.0,-1.78,!ERR,-173,-119,-220,-145,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1392,1429,1442,1416,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:59.640,-53,-57,100,12,0,7,10,-51,100,12,0.0,41.395005 14.060775,0.0,16.5,0,25,46.9,36.7,13,68,0.0,0.0,-1.78,!ERR,-110,-116,-261,-50,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1372,1476,1444,1447,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:44:59.840,-53,-57,100,12,0,7,10,-51,100,2,0.0,41.394981 14.060823,0.0,16.5,0,25,46.9,36.7,13,68,0.0,0.0,-1.78,!ERR,-86,-50,-268,82,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1369,1540,1476,1458,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:00.040,-53,-57,100,12,0,7,10,-51,100,2,0.0,41.394988 14.060814,0.0,16.5,0,25,46.9,36.7,13,68,0.0,0.0,-1.78,!ERR,-56,-31,-274,191,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1366,1593,1485,1473,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:00.240,-51,-54,100,12,0,7,10,-46,100,4,0.0,41.395012 14.060843,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,!ERR,-18,-6,-265,195,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1370,1595,1497,1491,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:00.440,-51,-54,100,12,0,7,10,-51,100,13,0.0,41.394975 14.060827,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,!ERR,1,-44,-253,183,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1589,1479,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:00.640,-54,-60,100,11,0,7,10,-51,100,13,0.0,41.394994 14.060753,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,!ERR,0,-61,-254,138,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1567,1470,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:00.840,-54,-60,100,11,0,7,10,-51,100,13,0.0,41.394974 14.060772,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,!ERR,2,-37,-253,35,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1517,1482,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:01.040,-54,-60,100,11,0,7,10,-62,100,12,0.0,41.394959 14.060832,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,!ERR,0,-76,-255,-24,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1375,1489,1463,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:01.240,-69,-59,100,11,1,7,10,-61,100,12,0.0,41.394980 14.060775,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,0,-32,-298,-39,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1481,1485,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:01.440,-69,-59,100,11,1,7,10,-57,100,13,0.0,41.394975 14.060783,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-35,-40,-298,-53,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1474,1481,1483,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:01.640,-73,-63,100,10,1,7,10,-68,100,9,0.0,41.394950 14.060785,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-48,-36,-314,-107,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1346,1448,1483,1477,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:01.840,-73,-63,100,10,1,7,10,-61,100,12,0.0,41.395015 14.060792,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-57,-48,-290,-108,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1358,1448,1477,1472,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:02.040,-73,-63,100,10,1,7,10,-61,100,12,0.0,41.394969 14.060784,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-59,-74,-340,-79,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1462,1464,1471,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:02.240,-72,-63,100,10,1,7,10,-62,100,12,2.4,41.395016 14.060824,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-64,-100,-236,-18,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1385,1491,1451,1469,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:02.440,-72,-63,100,10,1,7,10,-73,100,10,2.4,41.394956 14.060744,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-15,-90,-262,-29,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1372,1486,1456,1493,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:02.640,-75,-72,99,8,1,7,10,-73,100,8,2.4,41.394951 14.060777,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,0,-42,-349,-61,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1329,1470,1480,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:02.840,-75,-72,99,8,1,7,10,-66,100,11,2.4,41.394955 14.060841,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,2,-17,-364,-81,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1322,1461,1492,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:03.040,-72,-71,100,10,1,7,10,-68,100,13,2.4,41.395024 14.060754,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,0,-78,-362,1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1323,1500,1462,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:03.240,-72,-71,100,10,1,7,10,-68,100,13,2.4,41.395016 14.060811,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-1,-47,-413,46,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1298,1522,1477,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:03.440,-72,-71,100,10,1,7,10,-71,100,12,2.4,41.395008 14.060797,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-1,-4,-344,60,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1332,1529,1498,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:03.640,-78,-73,100,9,1,7,10,-64,100,-2,2.4,41.394997 14.060777,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-1,-82,-382,105,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1313,1551,1460,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:03.840,-78,-73,100,9,1,7,10,-64,100,-2,2.4,41.394950 14.060775,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-11,-56,-335,84,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1336,1541,1473,1495,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:04.040,-78,-73,100,9,1,7,10,-73,100,-2,2.4,41.394962 14.060780,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-34,-3,-335,2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1336,1501,1499,1484,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:04.240,-83,-77,97,7,1,7,10,-77,100,11,2.4,41.395041 14.060758,0.0,16.5,0,25,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-30,0,-335,0,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1336,1500,1500,1486,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:04.440,-83,-77,97,7,1,7,10,-77,100,11,2.4,41.394555 14.060477,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-29,22,-397,-33,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1306,1484,1510,1486,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:04.640,-83,-77,97,7,1,7,10,-78,100,9,2.4,41.394516 14.060423,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-33,87,-407,-81,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1301,1461,1542,1484,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:04.840,-84,-79,100,7,1,7,10,-77,100,12,2.4,41.394526 14.060477,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-56,89,-406,-86,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1301,1458,1543,1473,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:05.040,-84,-79,100,7,1,7,10,-80,100,8,2.4,41.394507 14.060454,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-63,26,-353,-85,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1327,1459,1512,1469,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:05.240,-86,-80,94,6,1,7,10,-82,100,6,2.4,41.394567 14.060428,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-37,-32,-357,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1325,1499,1485,1482,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:05.440,-86,-80,94,6,1,7,10,-80,100,-4,2.4,41.394517 14.060411,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,-2,-72,-395,48,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1307,1523,1465,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:05.640,-86,-80,94,6,1,7,10,-80,100,-4,2.4,41.394566 14.060468,71.2,191.9,22,24,46.9,36.7,13,68,0.79,-0.64,-2.29,AIR,0,-70,-394,65,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1307,1531,1466,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
2024-06-24,12:45:05.840,-83,-81,100,7,1,7,10,-79,100,8,2.4,41.394601 14.060428,71.2,191.9,22,24,46.8,26.2,68,66,0.79,-0.64,-2.29,AIR,-3,-59,-403,68,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1303,1533,1471,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,8.0
