Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-25,12:55:29.520,-25,-52,100,12,0,7,10,-25,100,13,41.291206 14.251711,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.0,1,46,-441,33,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1284,1516,1522,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:29.520,-25,-52,100,12,0,7,10,-25,100,13,41.291180 14.251681,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.0,1,46,-441,33,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1286,1517,1522,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:29.690,-25,-52,100,12,0,7,10,-25,100,13,41.291175 14.251662,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.0,-1,85,-271,18,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1367,1509,1541,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:29.890,-25,-52,100,12,0,7,10,-24,100,13,41.291250 14.251650,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.0,-1,111,-64,3,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1469,1501,1554,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:30.090,-26,-51,100,11,0,7,10,-25,100,13,41.291264 14.251682,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-103,182,-126,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1438,1499,1589,1450,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:30.290,-26,-51,100,11,0,7,10,-30,100,12,41.291187 14.251682,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-160,185,-213,-95,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1396,1454,1590,1422,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:30.490,-30,-43,100,11,0,7,10,-31,100,12,41.291244 14.251697,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-191,99,-208,-201,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1398,1402,1548,1407,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:30.690,-30,-43,100,11,0,7,10,-31,100,12,41.291191 14.251657,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-243,60,-253,-246,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1376,1380,1529,1382,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:30.890,-30,-43,100,11,0,7,10,-39,100,12,41.291264 14.251642,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-242,1,-177,-226,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1413,1390,1500,1382,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-25,12:55:31.090,-39,-49,98,12,0,7,10,-34,100,13,41.291192 14.251658,0.1,182.3,-1,28,50.3,0.0,5,99,0.02,-0.01,-1.7,ACRO,0.1,-227,-43,-144,-147,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1430,1428,1479,1389,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
