Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,17:41:21.120,-46,-62,100,12,0,7,10,-44,100,13,41.458292 14.244918,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,-1,-2,-465,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1272,1500,1499,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:21.120,-46,-62,100,12,0,7,10,-43,100,13,41.458215 14.244822,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,2,-2,-462,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1274,1500,1499,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:21.250,-47,-59,100,12,0,7,10,-46,100,12,41.458275 14.244820,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,55,-2,-429,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1290,1500,1499,1536,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:21.450,-47,-59,100,12,0,7,10,-46,100,12,41.458213 14.244866,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,155,15,-348,-2,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1330,1499,1507,1575,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:21.650,-47,-59,100,12,0,7,10,-46,100,12,41.458255 14.244901,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,394,65,-401,-138,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1304,1433,1531,1692,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:21.850,-47,-59,100,12,0,7,10,-45,100,13,41.458283 14.244888,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,505,2,-452,59,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1279,1529,1501,1746,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:22.050,-47,-56,100,12,0,7,10,-45,100,13,41.458228 14.244880,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,530,-2,-495,172,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1258,1583,1500,1759,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:22.250,-47,-56,100,12,0,7,10,-52,100,12,41.458282 14.244862,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,480,101,-470,188,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1270,1592,1549,1734,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:22.450,-50,-58,100,12,0,7,10,-46,100,13,41.458210 14.244824,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,408,211,-339,201,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1334,1598,1603,1699,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
2024-06-24,17:41:22.650,-50,-58,100,12,0,7,10,-43,100,12,41.458260 14.244870,0.0,307.0,0,27,48.2,0.0,1177,71,0.0,0.03,1.22,ACRO,0.0,308,254,-427,94,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1291,1546,1624,1650,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.7
