Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:50:21.620,-35,-38,100,12,0,7,10,-30,100,13,0.0,41.441385 14.073967,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,1,1,-551,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1230,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:21.620,-36,-37,100,12,0,7,10,-31,100,14,0.0,41.441316 14.074004,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,1,-1,-549,-1,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1231,1500,1500,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:21.810,-36,-37,100,12,0,7,10,-31,100,13,0.0,41.441300 14.074019,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,2,1,-474,-9,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1268,1496,1500,1501,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:22.010,-36,-37,100,12,0,7,10,-31,100,13,0.0,41.441346 14.074027,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,13,3,-393,-30,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1308,1486,1501,1506,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:22.210,-36,-37,100,12,0,7,10,-31,100,13,0.0,41.441327 14.074058,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,287,2,-415,194,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1297,1594,1501,1640,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:22.410,-36,-38,100,12,0,7,10,-32,100,13,0.0,41.441383 14.074033,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,361,-1,-409,213,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1604,1500,1676,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:22.610,-36,-38,100,12,0,7,10,-31,100,12,0.0,41.441320 14.073986,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,!ERR,358,-2,-409,196,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1300,1595,1499,1675,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:22.810,-35,-34,100,12,1,7,10,-27,100,12,0.0,41.441322 14.074004,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,352,-1,-419,179,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1295,1587,1500,1672,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:23.010,-35,-34,100,12,1,7,10,-30,100,12,0.0,41.441350 14.073988,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,340,1,-424,168,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1292,1582,1500,1666,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:23.210,-35,-34,100,12,1,7,10,-30,100,12,0.0,41.441358 14.073998,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,335,97,-431,106,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1289,1552,1547,1663,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:23.410,-37,-34,100,12,1,7,10,-29,100,13,0.0,41.441330 14.074057,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,339,150,-400,114,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1304,1555,1573,1665,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:23.610,-37,-34,100,12,1,7,10,-31,100,13,0.0,41.441336 14.074049,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,282,187,-386,114,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1311,1555,1591,1637,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:23.810,-40,-48,100,12,0,7,10,-37,100,13,1.6,41.441309 14.074015,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,204,139,-257,121,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1374,1559,1568,1599,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:24.010,-40,-48,100,12,0,7,10,-39,100,12,1.6,41.441337 14.074003,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,102,35,-215,112,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1395,1554,1517,1550,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:24.210,-46,-53,100,12,0,7,10,-41,100,13,1.6,41.441330 14.074050,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,79,-4,-299,127,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1354,1562,1498,1538,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:24.410,-46,-53,100,12,0,7,10,-41,100,13,1.6,41.441375 14.073976,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,76,-24,-335,102,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1336,1550,1489,1537,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:24.610,-46,-53,100,12,0,7,10,-46,100,13,1.6,41.441385 14.073994,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,95,-58,-365,65,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1321,1531,1472,1546,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:50:24.810,-51,-53,100,12,0,7,10,-45,100,12,1.6,41.441307 14.074030,0.0,148.8,1,26,49.4,2.6,462,88,0.0,0.05,1.25,AIR,104,-115,-359,8,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1324,1504,1444,1551,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
