Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),VSpd(m/s),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,Rud,Ele,Thr,Ail,P1,P2,P3,SL1,SL2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2024-06-24,10:42:22.050,-26,-31,100,12,0,7,10,-22,100,13,0.0,41.422243 14.115065,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,!ERR,-1,111,-582,35,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1215,1517,1554,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:22.050,-26,-31,100,12,0,7,10,-22,100,13,0.0,41.422197 14.115123,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,!ERR,-2,109,-581,38,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1215,1518,1553,1499,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:22.240,-26,-31,100,12,0,7,10,-22,100,13,0.0,41.422211 14.115045,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,!ERR,-1,166,-455,8,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1277,1504,1581,1500,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:22.440,-26,-31,100,12,0,7,10,-21,100,13,0.0,41.422202 14.115056,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,!ERR,-16,150,-333,2,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1337,1501,1573,1492,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:22.640,-27,-32,100,12,0,7,10,-22,100,13,0.0,41.422197 14.115053,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-66,117,-328,-23,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1339,1489,1557,1468,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:22.840,-27,-32,100,12,0,7,10,-26,100,13,0.0,41.422275 14.115044,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-141,119,-415,-133,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1297,1435,1558,1431,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:23.040,-35,-42,100,12,0,7,10,-34,100,13,0.0,41.422198 14.115131,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-163,93,-448,-173,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1281,1416,1545,1421,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:23.240,-35,-42,100,12,0,7,10,-32,100,13,0.0,41.422265 14.115054,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-158,93,-431,-187,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1289,1409,1545,1423,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:23.440,-35,-42,100,12,0,7,10,-32,100,13,0.0,41.422188 14.115082,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-157,68,-363,-195,1024,-1024,1024,1024,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1322,1405,1533,1424,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
2024-06-24,10:42:23.640,-39,-40,100,12,0,7,10,-38,100,14,0.4,41.422202 14.115078,0.1,0.0,0,27,50.4,0.0,0,100,0.0,-0.02,-1.48,ACRO,-161,39,-387,-192,1024,-1024,1024,1023,1024,-1,-1,-1,-1,1,-1,-1,-1,0x0000000000000050,1311,1406,1519,1422,2012,988,988,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.5
